PartyAccountKey,PartyName,AccountNumber,BankName,RoutingNumber,PartyID,BankID,AccountType,AccountStatus,CurrencyCode
1780,AmerisourceBergen,8440031886,BMO Harris Bank (US),71000288,PTY6368312283,BNK8987547752,Checking,Open,USD
1781,Creative Marketing Group,7210593303,BMO Harris Bank (US),71000288,PTY0828869254,BNK8987547752,Operating,Restricted,USD
1782,Alphabet Inc.,1586391240,JPMorgan Chase,21000021,PTY3800715745,BNK0502728543,Savings,Restricted,USD
1783,The Walt Disney Company,1425114136,PNC Bank,43000096,PTY6809545140,BNK5511105923,Settlement,Open,USD
1784,Gordon Food Service,5130500004,BMO Harris Bank (US),71000288,PTY6164974103,BNK8987547752,Settlement,Open,USD
1785,Apple Inc.,2556372961,U.S. Bank,91000022,PTY8195116288,BNK1729803148,DDA,Open,USD
1786,Creative Marketing Group,5421133966,Citibank,21000089,PTY0828869254,BNK7811237235,Checking,Open,USD
1787,Ford Motor Company,1976662454,BMO Harris Bank (US),71000288,PTY7056058482,BNK8987547752,Settlement,Open,USD
1788,Walmart Inc.,9993469277,Citibank,21000089,PTY6646531938,BNK7811237235,Settlement,Restricted,USD
1789,Ford Motor Company,4610864337,BMO Harris Bank (US),71000288,PTY7056058482,BNK8987547752,DDA,Open,USD
1790,Costco Wholesale,7592874322,BMO Harris Bank (US),71000288,PTY9054121056,BNK8987547752,DDA,Restricted,USD
1791,Johnson & Johnson,6684290701,BMO Harris Bank (US),71000288,PTY0042961820,BNK8987547752,DDA,Open,USD
1792,The Home Depot,7488531036,BMO Harris Bank (US),71000288,PTY6142414132,BNK8987547752,Checking,Open,USD
1793,Cardinal Health,2620204134,BMO Harris Bank (US),71000288,PTY0732888932,BNK8987547752,DDA,Open,USD
1794,Creative Marketing Group,3215309011,"TD Bank, N.A. (US)",31101266,PTY0828869254,BNK5167971386,Operating,Restricted,USD
1795,Verizon Communications,8090941561,BMO Harris Bank (US),71000288,PTY7037572584,BNK8987547752,DDA,Open,USD
1796,Oracle Corp.,5623469926,U.S. Bank,91000022,PTY2635862597,BNK1729803148,Savings,Open,USD
1797,Office Depot,3366776531,BMO Harris Bank (US),71000288,PTY6420189976,BNK8987547752,Settlement,Open,USD
1798,Marathon Petroleum,7033854793,"TD Bank, N.A. (US)",31101266,PTY1715304471,BNK5167971386,Operating,Open,USD
1799,Chevron,8471199955,BMO Harris Bank (US),71000288,PTY3748933244,BNK8987547752,Savings,Open,USD
1800,The Walt Disney Company,6573134513,BMO Harris Bank (US),71000288,PTY6809545140,BNK8987547752,Checking,Open,USD
1801,Target Corp.,6286515281,U.S. Bank,91000022,PTY7876339522,BNK1729803148,Settlement,Open,USD
1802,American Tower Corp.,5494057070,BMO Harris Bank (US),71000288,PTY7127548754,BNK8987547752,Savings,Open,USD
1803,Johnson & Johnson,3006091564,BMO Harris Bank (US),71000288,PTY0042961820,BNK8987547752,Checking,Restricted,USD
1804,Ford Motor Company,4986823599,"TD Bank, N.A. (US)",31101266,PTY7056058482,BNK5167971386,Settlement,Open,USD
1805,Walgreens Boots Alliance,1621140574,BMO Harris Bank (US),71000288,PTY8610634653,BNK8987547752,Operating,Open,USD
1806,"Amazon.com, Inc.",1463676500,"TD Bank, N.A. (US)",31101266,PTY2779315664,BNK5167971386,Operating,Restricted,USD
1807,Walmart Inc.,7482629131,BMO Harris Bank (US),71000288,PTY6646531938,BNK8987547752,Savings,Open,USD
1808,McKesson,6567956845,JPMorgan Chase,21000021,PTY9015919892,BNK0502728543,Checking,Open,USD
1809,CVS Health,4606715541,BMO Harris Bank (US),71000288,PTY1282810700,BNK8987547752,DDA,Open,USD
1810,General Motors,4524744948,Bank of America,26009593,PTY8816866210,BNK2654045252,Settlement,Open,USD
1811,Starbucks Corp.,7965650189,Bank of America,26009593,PTY4366635798,BNK2654045252,Operating,Open,USD
1812,Walmart Inc.,5525083004,Citibank,21000089,PTY6646531938,BNK7811237235,Savings,Open,USD
1813,Sysco Corporation,5755977107,Wells Fargo,121000248,PTY5683558312,BNK3042761640,Savings,Open,USD
1814,Cardinal Health,1017646483,PNC Bank,43000096,PTY0732888932,BNK5511105923,Checking,Open,USD
1815,CVS Health,6086380563,U.S. Bank,91000022,PTY1282810700,BNK1729803148,DDA,Open,USD
1816,Starbucks Corp.,2478667989,BMO Harris Bank (US),71000288,PTY4366635798,BNK8987547752,Savings,Open,USD
1817,McKesson,9398661006,JPMorgan Chase,21000021,PTY9015919892,BNK0502728543,DDA,Open,USD
1818,Procter & Gamble,3974129024,BMO Harris Bank (US),71000288,PTY9114316110,BNK8987547752,Operating,Open,USD
1819,Ford Motor Company,4547762870,BMO Harris Bank (US),71000288,PTY7056058482,BNK8987547752,DDA,Open,USD
1820,Main Street Cafe Supplies,8086394191,BMO Harris Bank (US),71000288,PTY4103622305,BNK8987547752,Settlement,Open,USD
1821,Sysco Corporation,7562037682,U.S. Bank,91000022,PTY5683558312,BNK1729803148,Settlement,Restricted,USD
1822,PayDay Services Inc.,7278019743,BMO Harris Bank (US),71000288,PTY8831115208,BNK8987547752,Operating,Open,USD
1823,Cardinal Health,5355174816,BMO Harris Bank (US),71000288,PTY0732888932,BNK8987547752,Operating,Open,USD
1824,The Walt Disney Company,1460480337,Citibank,21000089,PTY6809545140,BNK7811237235,Checking,Open,USD
1825,UnitedHealth Group,7655108546,Wells Fargo,121000248,PTY2077606336,BNK3042761640,Settlement,Open,USD
1826,Kroger,4645918804,BMO Harris Bank (US),71000288,PTY2816857400,BNK8987547752,Savings,Open,USD
1827,Precision Manufacturing Inc.,1838153329,BMO Harris Bank (US),71000288,PTY0015665627,BNK8987547752,Checking,Open,USD
1828,Target Corp.,3663527380,BMO Harris Bank (US),71000288,PTY7876339522,BNK8987547752,Operating,Open,USD
1829,PepsiCo,2584568220,BMO Harris Bank (US),71000288,PTY9667484413,BNK8987547752,Checking,Restricted,USD
1830,Exxon Mobil,1286465803,BMO Harris Bank (US),71000288,PTY4098054023,BNK8987547752,Operating,Open,USD
1831,Exxon Mobil,3351169683,BMO Harris Bank (US),71000288,PTY4098054023,BNK8987547752,Settlement,Restricted,USD
1832,McKesson,4349280313,BMO Harris Bank (US),71000288,PTY9015919892,BNK8987547752,Checking,Open,USD
1833,The Home Depot,3585693115,BMO Harris Bank (US),71000288,PTY6142414132,BNK8987547752,Settlement,Open,USD
1834,Global Logistics Partners,6081916753,JPMorgan Chase,21000021,PTY1309692604,BNK0502728543,Settlement,Open,USD
1835,Verizon Communications,4369540080,PNC Bank,43000096,PTY7037572584,BNK5511105923,Checking,Open,USD
1836,Chevron,9515021928,BMO Harris Bank (US),71000288,PTY3748933244,BNK8987547752,DDA,Open,USD
1837,The Walt Disney Company,2771471385,BMO Harris Bank (US),71000288,PTY6809545140,BNK8987547752,Settlement,Open,USD
1838,Verizon Communications,9191494436,BMO Harris Bank (US),71000288,PTY7037572584,BNK8987547752,Settlement,Open,USD
1839,Costco Wholesale,6582805562,BMO Harris Bank (US),71000288,PTY9054121056,BNK8987547752,Checking,Open,USD
1840,The Walt Disney Company,2937848191,BMO Harris Bank (US),71000288,PTY6809545140,BNK8987547752,Checking,Open,USD
1841,Intel Corp.,1414105018,"TD Bank, N.A. (US)",31101266,PTY1011683210,BNK5167971386,Settlement,Open,USD
1842,Starbucks Corp.,1484792026,BMO Harris Bank (US),71000288,PTY4366635798,BNK8987547752,Operating,Open,USD
1843,CVS Health,5065533123,BMO Harris Bank (US),71000288,PTY1282810700,BNK8987547752,DDA,Open,USD
1844,UnitedHealth Group,1961585831,Bank of America,26009593,PTY2077606336,BNK2654045252,Savings,Open,USD
1845,Verizon Communications,2453109457,BMO Harris Bank (US),71000288,PTY7037572584,BNK8987547752,Settlement,Open,USD
1846,Kroger,5743131725,BMO Harris Bank (US),71000288,PTY2816857400,BNK8987547752,Savings,Open,USD
1847,Office Depot,5809732142,Wells Fargo,121000248,PTY6420189976,BNK3042761640,Settlement,Open,USD
1848,Verizon Communications,8048781419,BMO Harris Bank (US),71000288,PTY7037572584,BNK8987547752,Settlement,Open,USD
1849,Gordon Food Service,7795000333,BMO Harris Bank (US),71000288,PTY6164974103,BNK8987547752,Operating,Open,USD
1850,UnitedHealth Group,7239723244,"TD Bank, N.A. (US)",31101266,PTY2077606336,BNK5167971386,DDA,Open,USD
1851,Ford Motor Company,8800333979,BMO Harris Bank (US),71000288,PTY7056058482,BNK8987547752,Operating,Open,USD
1852,Cardinal Health,5915311554,Citibank,21000089,PTY0732888932,BNK7811237235,Settlement,Open,USD
1853,Delta Air Lines,7747143642,BMO Harris Bank (US),71000288,PTY6986278352,BNK8987547752,Settlement,Open,USD
1854,Cisco Systems,6967532407,U.S. Bank,91000022,PTY7660810586,BNK1729803148,Operating,Restricted,USD
1855,Johnson & Johnson,3933708863,U.S. Bank,91000022,PTY0042961820,BNK1729803148,Checking,Open,USD
1856,Main Street Cafe Supplies,1692888513,PNC Bank,43000096,PTY4103622305,BNK5511105923,Checking,Restricted,USD
1857,Cisco Systems,3121597729,Wells Fargo,121000248,PTY7660810586,BNK3042761640,Settlement,Open,USD
1858,Cisco Systems,9787212166,BMO Harris Bank (US),71000288,PTY7660810586,BNK8987547752,Operating,Open,USD
1859,Office Depot,9004105852,BMO Harris Bank (US),71000288,PTY6420189976,BNK8987547752,Savings,Open,USD
1860,Procter & Gamble,9093692289,U.S. Bank,91000022,PTY9114316110,BNK1729803148,Checking,Restricted,USD
1861,Chevron,5087353770,"TD Bank, N.A. (US)",31101266,PTY3748933244,BNK5167971386,Savings,Open,USD
1862,UnitedHealth Group,8909246290,"TD Bank, N.A. (US)",31101266,PTY2077606336,BNK5167971386,Operating,Open,USD
1863,Procter & Gamble,6893224481,BMO Harris Bank (US),71000288,PTY9114316110,BNK8987547752,DDA,Open,USD
1864,AT&T,7841655393,BMO Harris Bank (US),71000288,PTY7409806428,BNK8987547752,Operating,Open,USD
1865,Starbucks Corp.,8415475080,Wells Fargo,121000248,PTY4366635798,BNK3042761640,Checking,Open,USD
1866,PayDay Services Inc.,6199110567,BMO Harris Bank (US),71000288,PTY8831115208,BNK8987547752,Checking,Open,USD
1867,Apple Inc.,7758480222,BMO Harris Bank (US),71000288,PTY8195116288,BNK8987547752,Savings,Open,USD
1868,PepsiCo,8280094132,PNC Bank,43000096,PTY9667484413,BNK5511105923,Savings,Open,USD
1869,PayDay Services Inc.,7382186428,Citibank,21000089,PTY8831115208,BNK7811237235,DDA,Open,USD
1870,Gordon Food Service,7462498683,BMO Harris Bank (US),71000288,PTY6164974103,BNK8987547752,Operating,Open,USD
1871,Office Depot,7591389977,BMO Harris Bank (US),71000288,PTY6420189976,BNK8987547752,Savings,Open,USD
1872,"Amazon.com, Inc.",1186388437,BMO Harris Bank (US),71000288,PTY2779315664,BNK8987547752,Operating,Restricted,USD
1873,Digital Realty Trust,6083887706,Citibank,21000089,PTY9286704350,BNK7811237235,Checking,Open,USD
1874,AT&T,3505047275,BMO Harris Bank (US),71000288,PTY7409806428,BNK8987547752,DDA,Open,USD
1875,Oracle Corp.,7181393574,"TD Bank, N.A. (US)",31101266,PTY2635862597,BNK5167971386,Savings,Restricted,USD
1876,Alphabet Inc.,6975228684,BMO Harris Bank (US),71000288,PTY3800715745,BNK8987547752,Operating,Restricted,USD
1877,Main Street Cafe Supplies,7065507320,BMO Harris Bank (US),71000288,PTY4103622305,BNK8987547752,DDA,Open,USD
1878,Chevron,4659434015,BMO Harris Bank (US),71000288,PTY3748933244,BNK8987547752,Checking,Open,USD
1879,Ford Motor Company,2509730782,Wells Fargo,121000248,PTY7056058482,BNK3042761640,Checking,Open,USD
1880,Walgreens Boots Alliance,4130037268,Wells Fargo,121000248,PTY8610634653,BNK3042761640,Checking,Open,USD
1881,Global Logistics Partners,9967873255,Citibank,21000089,PTY1309692604,BNK7811237235,Savings,Open,USD
1882,AT&T,5612833378,BMO Harris Bank (US),71000288,PTY7409806428,BNK8987547752,Savings,Restricted,USD
1883,Marathon Petroleum,4016049020,Bank of America,26009593,PTY1715304471,BNK2654045252,Savings,Open,USD
1884,Delta Air Lines,7997683262,Citibank,21000089,PTY6986278352,BNK7811237235,Savings,Restricted,USD
1885,General Motors,4302802795,Citibank,21000089,PTY8816866210,BNK7811237235,Checking,Open,USD
1886,McKesson,5486358005,PNC Bank,43000096,PTY9015919892,BNK5511105923,Checking,Open,USD
1887,Starbucks Corp.,6328814376,BMO Harris Bank (US),71000288,PTY4366635798,BNK8987547752,Checking,Open,USD
1888,The Home Depot,9803372506,BMO Harris Bank (US),71000288,PTY6142414132,BNK8987547752,Settlement,Restricted,USD
1889,Precision Manufacturing Inc.,1312732678,"TD Bank, N.A. (US)",31101266,PTY0015665627,BNK5167971386,Checking,Open,USD
1890,Microsoft Corp.,7069724887,JPMorgan Chase,21000021,PTY3912292247,BNK0502728543,Settlement,Restricted,USD
1891,Microsoft Corp.,5517650843,BMO Harris Bank (US),71000288,PTY3912292247,BNK8987547752,Operating,Open,USD
1892,Exxon Mobil,7771560887,"TD Bank, N.A. (US)",31101266,PTY4098054023,BNK5167971386,Operating,Open,USD
1893,Alphabet Inc.,8834667787,BMO Harris Bank (US),71000288,PTY3800715745,BNK8987547752,Settlement,Open,USD
1894,"Amazon.com, Inc.",9671014464,U.S. Bank,91000022,PTY2779315664,BNK1729803148,Savings,Open,USD
1895,Intel Corp.,8218082957,PNC Bank,43000096,PTY1011683210,BNK5511105923,DDA,Open,USD
1896,Delta Air Lines,5671565674,BMO Harris Bank (US),71000288,PTY6986278352,BNK8987547752,DDA,Open,USD
1897,IBM,7804642311,U.S. Bank,91000022,PTY9991254081,BNK1729803148,DDA,Restricted,USD
1898,Digital Realty Trust,1117744770,BMO Harris Bank (US),71000288,PTY9286704350,BNK8987547752,DDA,Open,USD
1899,Exxon Mobil,1306127504,BMO Harris Bank (US),71000288,PTY4098054023,BNK8987547752,Savings,Open,USD
1900,McKesson,5803994849,BMO Harris Bank (US),71000288,PTY9015919892,BNK8987547752,DDA,Open,USD
1901,Oracle Corp.,2526970231,Bank of America,26009593,PTY2635862597,BNK2654045252,Savings,Open,USD
1902,General Motors,9104713674,PNC Bank,43000096,PTY8816866210,BNK5511105923,Checking,Open,USD
1903,McKesson,4684146878,Citibank,21000089,PTY9015919892,BNK7811237235,Savings,Open,USD
1904,Cardinal Health,8205013681,Bank of America,26009593,PTY0732888932,BNK2654045252,Savings,Open,USD
1905,"Amazon.com, Inc.",1483804983,BMO Harris Bank (US),71000288,PTY2779315664,BNK8987547752,DDA,Open,USD
1906,Johnson & Johnson,5407423006,Citibank,21000089,PTY0042961820,BNK7811237235,Checking,Open,USD
1907,Boeing,2440395335,BMO Harris Bank (US),71000288,PTY4316007792,BNK8987547752,Settlement,Open,USD
1908,Precision Manufacturing Inc.,9993686635,BMO Harris Bank (US),71000288,PTY0015665627,BNK8987547752,Savings,Restricted,USD
1909,Starbucks Corp.,7622002094,BMO Harris Bank (US),71000288,PTY4366635798,BNK8987547752,Checking,Open,USD
1910,McKesson,6617348411,Citibank,21000089,PTY9015919892,BNK7811237235,Checking,Open,USD
1911,AT&T,8468705199,BMO Harris Bank (US),71000288,PTY7409806428,BNK8987547752,Checking,Open,USD
1912,PayDay Services Inc.,3101461447,JPMorgan Chase,21000021,PTY8831115208,BNK0502728543,Savings,Open,USD
1913,"Amazon.com, Inc.",4221533047,BMO Harris Bank (US),71000288,PTY2779315664,BNK8987547752,Operating,Open,USD
1914,Walmart Inc.,5954913403,BMO Harris Bank (US),71000288,PTY6646531938,BNK8987547752,Savings,Open,USD
1915,Costco Wholesale,8445282104,JPMorgan Chase,21000021,PTY9054121056,BNK0502728543,Savings,Open,USD
1916,Digital Realty Trust,1470364199,BMO Harris Bank (US),71000288,PTY9286704350,BNK8987547752,Checking,Open,USD
1917,Microsoft Corp.,7639102662,Citibank,21000089,PTY3912292247,BNK7811237235,DDA,Open,USD
1918,IBM,9303593351,BMO Harris Bank (US),71000288,PTY9991254081,BNK8987547752,Savings,Restricted,USD
1919,Digital Realty Trust,8604395029,BMO Harris Bank (US),71000288,PTY9286704350,BNK8987547752,Savings,Open,USD
1920,AT&T,5997501555,Wells Fargo,121000248,PTY7409806428,BNK3042761640,Settlement,Open,USD
1921,Marathon Petroleum,8550237954,Wells Fargo,121000248,PTY1715304471,BNK3042761640,Checking,Open,USD
1922,Main Street Cafe Supplies,4851209027,BMO Harris Bank (US),71000288,PTY4103622305,BNK8987547752,Settlement,Open,USD
1923,Innovative Tech Solutions,8241937951,Wells Fargo,121000248,PTY8946337887,BNK3042761640,Operating,Open,USD
1924,Cisco Systems,9334941928,Wells Fargo,121000248,PTY7660810586,BNK3042761640,Checking,Open,USD
1925,Office Depot,3192177120,BMO Harris Bank (US),71000288,PTY6420189976,BNK8987547752,DDA,Open,USD
1926,Chevron,2889544277,BMO Harris Bank (US),71000288,PTY3748933244,BNK8987547752,Operating,Restricted,USD
1927,Innovative Tech Solutions,5001886241,BMO Harris Bank (US),71000288,PTY8946337887,BNK8987547752,Savings,Open,USD
1928,Walgreens Boots Alliance,1463155914,Bank of America,26009593,PTY8610634653,BNK2654045252,Savings,Restricted,USD
1929,UnitedHealth Group,5221545299,Bank of America,26009593,PTY2077606336,BNK2654045252,DDA,Open,USD
1930,Delta Air Lines,5098657437,PNC Bank,43000096,PTY6986278352,BNK5511105923,DDA,Open,USD
1931,Marathon Petroleum,2215353690,BMO Harris Bank (US),71000288,PTY1715304471,BNK8987547752,DDA,Open,USD
1932,The Home Depot,7269004696,BMO Harris Bank (US),71000288,PTY6142414132,BNK8987547752,Checking,Restricted,USD
1933,Ford Motor Company,7475271078,BMO Harris Bank (US),71000288,PTY7056058482,BNK8987547752,Settlement,Open,USD
1934,Creative Marketing Group,8509630934,BMO Harris Bank (US),71000288,PTY0828869254,BNK8987547752,Savings,Restricted,USD
1935,Precision Manufacturing Inc.,9116298563,BMO Harris Bank (US),71000288,PTY0015665627,BNK8987547752,Savings,Open,USD
1936,Office Depot,8242293507,Wells Fargo,121000248,PTY6420189976,BNK3042761640,Checking,Restricted,USD
1937,"Amazon.com, Inc.",5719880941,BMO Harris Bank (US),71000288,PTY2779315664,BNK8987547752,DDA,Restricted,USD
1938,Global Logistics Partners,4431035134,JPMorgan Chase,21000021,PTY1309692604,BNK0502728543,Checking,Restricted,USD
1939,Delta Air Lines,4742691359,BMO Harris Bank (US),71000288,PTY6986278352,BNK8987547752,Settlement,Open,USD
1940,Alphabet Inc.,1725568260,BMO Harris Bank (US),71000288,PTY3800715745,BNK8987547752,Savings,Open,USD
1941,PayDay Services Inc.,1520074877,BMO Harris Bank (US),71000288,PTY8831115208,BNK8987547752,Operating,Open,USD
1942,American Tower Corp.,6451258975,PNC Bank,43000096,PTY7127548754,BNK5511105923,Checking,Open,USD
1943,Precision Manufacturing Inc.,7065842764,BMO Harris Bank (US),71000288,PTY0015665627,BNK8987547752,Checking,Open,USD
1944,Delta Air Lines,4461791773,BMO Harris Bank (US),71000288,PTY6986278352,BNK8987547752,Savings,Open,USD
1945,Starbucks Corp.,9289468425,JPMorgan Chase,21000021,PTY4366635798,BNK0502728543,Operating,Open,USD
1946,The Home Depot,6422803352,Citibank,21000089,PTY6142414132,BNK7811237235,DDA,Open,USD
1947,Cardinal Health,2016748625,JPMorgan Chase,21000021,PTY0732888932,BNK0502728543,Checking,Open,USD
1948,Office Depot,4815227479,Wells Fargo,121000248,PTY6420189976,BNK3042761640,Checking,Open,USD
1949,Chevron,4715894423,PNC Bank,43000096,PTY3748933244,BNK5511105923,Settlement,Open,USD
1950,Kroger,3307154643,PNC Bank,43000096,PTY2816857400,BNK5511105923,Settlement,Open,USD
1951,Digital Realty Trust,5248406739,"TD Bank, N.A. (US)",31101266,PTY9286704350,BNK5167971386,Checking,Open,USD
1952,Oracle Corp.,8489048263,BMO Harris Bank (US),71000288,PTY2635862597,BNK8987547752,Savings,Open,USD
1953,Global Logistics Partners,3812951721,JPMorgan Chase,21000021,PTY1309692604,BNK0502728543,Settlement,Open,USD
1954,Walmart Inc.,5887076164,BMO Harris Bank (US),71000288,PTY6646531938,BNK8987547752,Operating,Open,USD
1955,United Parcel Service (UPS),6936418030,Bank of America,26009593,PTY1197137317,BNK2654045252,Settlement,Open,USD
1956,Procter & Gamble,8200347595,Citibank,21000089,PTY9114316110,BNK7811237235,Settlement,Open,USD
1957,PepsiCo,7707398430,BMO Harris Bank (US),71000288,PTY9667484413,BNK8987547752,Savings,Restricted,USD
1958,Procter & Gamble,5178057875,Citibank,21000089,PTY9114316110,BNK7811237235,Checking,Open,USD
1959,Apple Inc.,2173006817,BMO Harris Bank (US),71000288,PTY8195116288,BNK8987547752,Settlement,Restricted,USD
1960,UnitedHealth Group,6121514809,BMO Harris Bank (US),71000288,PTY2077606336,BNK8987547752,Operating,Restricted,USD
1961,Chevron,4475849984,PNC Bank,43000096,PTY3748933244,BNK5511105923,DDA,Open,USD
1962,AT&T,7317284839,JPMorgan Chase,21000021,PTY7409806428,BNK0502728543,Operating,Restricted,USD
1963,Gordon Food Service,1045000810,Wells Fargo,121000248,PTY6164974103,BNK3042761640,DDA,Open,USD
1964,General Motors,2410868372,Citibank,21000089,PTY8816866210,BNK7811237235,Savings,Open,USD
1965,UnitedHealth Group,7237627389,Citibank,21000089,PTY2077606336,BNK7811237235,Operating,Open,USD
